#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
datashape-0.5.4-py36_0,31.25,31.25,31.25,43.75,43.75,93.75,100.00,100.00,100.00,87.50,87.50,87.50,100.00,100.00,100.00,32
dbus-1.10.10-0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
decorator-4.0.11-py36_0,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
dill-0.2.5-py36_0,38.46,46.15,46.15,53.85,53.85,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,13
docutils-0.13.1-py36_0,83.33,84.92,84.92,86.51,86.51,86.51,97.62,97.62,97.62,99.21,99.21,99.21,100.00,100.00,100.00,126
entrypoints-0.2.2-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,1
et_xmlfile-1.0.1-py36_0,16.67,16.67,16.67,16.67,16.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,6
expat-2.1.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
fastcache-1.0.2-py36_1,16.67,33.33,33.33,33.33,33.33,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,6
flask-0.12-py36_0,9.52,9.52,9.52,9.52,9.52,71.43,100.00,100.00,100.00,90.48,90.48,90.48,100.00,100.00,100.00,21
flask-cors-3.0.2-py36_0,20.00,20.00,20.00,20.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,5
fontconfig-2.12.1-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
freetype-2.5.5-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
get_terminal_size-1.0.0-py36_0,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
gevent-1.2.1-py36_0,22.92,22.92,22.92,29.17,29.17,50.00,93.75,97.92,97.92,97.92,97.92,97.92,97.92,93.75,93.75,48
glib-2.50.2-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
greenlet-0.4.11-py36_0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
gst-plugins-base-1.8.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
gstreamer-1.8.0-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
h5py-2.6.0-np111py36_2,39.06,39.06,39.06,40.62,40.62,92.19,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,64
harfbuzz-0.9.39-2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
hdf5-1.8.17-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
heapdict-1.0.0-py36_1,50.00,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
icu-54.1-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
idna-2.2-py36_0,42.86,42.86,42.86,42.86,42.86,100.00,100.00,100.00,100.00,57.14,57.14,57.14,100.00,100.00,100.00,7
imagesize-0.7.1-py36_0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
