astropy 12.67123287671233
biopython 55.2212389380531
buildbot 48.75164257555848
calibre 29.01023890784983
cherrypy 88.13559322033899
cinder 68.70229007633588
django 47.926883637984844
emesene 79.28994082840237
EventGhost 56.40243902439025
exaile 52.91970802919708
globaleaks 30.344827586206897
gramps 24.867724867724867
gtg 75.53956834532374
heat 58.265582655826556
ipython 46.706586826347305
kivy 57.5609756097561
magnum 40.0
mailman 44.02332361516035
manila 44.80286738351254
matplotlib 67.51740139211137
miro 63.08411214953271
networkx 36.241610738255034
neutron 50.35677879714577
nova 65.4054054054054
numpy 45.84450402144772
pathomx 76.47058823529412
Pillow 68.70229007633588
pip 35.56231003039514
portage 56.00676818950931
pygame 90.6015037593985
pyobjc 54.65055176037835
pyramid 45.0
Pyro4 58.04597701149425
python-api 37.00787401574803
quodlibet 39.243027888446214
sabnzbd 77.8688524590164
sage 50.81135902636917
scikit-image 39.00709219858156
scikit-learn 51.24223602484472
sympy 35.77386468952734
tg2 42.10526315789474
tornado 28.571428571428573
trac 50.81967213114754
tryton 43.333333333333336
twisted 70.86330935251799
veusz 8.16326530612245
VisTrails 65.14227642276423
vpython-wx 74.27184466019418
web2py 72.36842105263158
wxPython 92.20607661822986
Zope 91.02844638949672
