biopython 100.0
buildbot 100.0
calibre 98.70298313878081
cherrypy 100.0
django 100.0
emesene 97.53694581280789
EventGhost 95.72368421052632
exaile 98.35390946502058
gramps 99.30555555555556
gtg 100.0
ipython 99.78540772532189
kivy 98.58156028368795
mailman 93.91891891891892
matplotlib 99.86206896551724
miro 99.6845425867508
networkx 98.01587301587301
numpy 100.0
Pillow 100.0
pip 100.0
portage 75.07987220447285
pygame 100.0
pyobjc 96.69749009247028
pyramid 100.0
Pyro4 100.0
quodlibet 100.0
sabnzbd 100.0
sage 0
scikit-image 100.0
scikit-learn 100.0
sympy 99.07120743034056
tg2 100.0
tornado 100.0
trac 99.57627118644068
tryton 100.0
twisted 99.5164410058027
veusz 100.0
VisTrails 87.56684491978609
wxPython 99.88317757009345
Zope 99.60079840319361
