biopython 94.33656957928802
buildbot 98.4375
calibre 75.12953367875647
cherrypy 100.0
django 100.0
exaile 72.41379310344827
gramps 93.37260677466863
ipython 98.50746268656717
mailman 79.85347985347985
matplotlib 99.62406015037594
miro 79.5
networkx 95.09803921568627
numpy 99.32203389830508
portage 96.52777777777777
pygame 95.3125
pyobjc 98.5200845665962
quodlibet 96.83098591549296
sabnzbd 71.42857142857143
sage 0
sympy 71.74603174603175
tg2 87.5
trac 99.47643979057591
tryton 91.89189189189189
twisted 99.33206106870229
veusz 98.38709677419355
VisTrails 73.20441988950276
wxPython 99.29577464788733
Zope 96.64634146341463
