astropy 98.49397590361446
biopython 98.8013698630137
buildbot 82.65582655826559
calibre 73.65591397849462
cherrypy 100.0
cinder 95.88235294117646
django 98.90848026868179
emesene 89.3491124260355
EventGhost 74.72727272727273
exaile 94.87179487179488
globaleaks 62.893081761006286
gramps 99.10634495084898
gtg 100.0
heat 90.0
ipython 79.36046511627907
kivy 96.22641509433963
magnum 96.8586387434555
mailman 90.37900874635568
manila 97.58522727272727
matplotlib 98.49012775842044
miro 53.504672897196265
networkx 99.58071278825996
neutron 94.31486880466473
nova 97.84946236559139
numpy 98.63387978142076
pathomx 92.15686274509804
Pillow 99.62962962962963
pip 96.86609686609687
portage 99.84126984126983
pygame 90.6367041198502
pyobjc 97.6878612716763
pyramid 99.34782608695652
Pyro4 98.4771573604061
python-api 99.23664122137404
quodlibet 71.75438596491227
sabnzbd 63.559322033898304
sage 94.17061611374407
scikit-image 99.10112359550561
scikit-learn 96.61764705882354
sympy 96.6576332429991
tg2 100.0
tornado 77.5
trac 73.87096774193549
tryton 83.60655737704919
twisted 88.63025962399284
veusz 91.92546583850931
VisTrails 69.46946946946947
vpython-wx 84.95145631067962
web2py 87.96992481203007
wxPython 62.54953764861295
Zope 92.60450160771704
