biopython 94.35215946843854
buildbot 97.32142857142857
calibre 50.0
cherrypy 100.0
django 99.75062344139651
exaile 87.09677419354838
gramps 85.10028653295129
ipython 100.0
mailman 97.19626168224299
matplotlib 99.14984059511158
miro 87.5
networkx 95.74468085106383
numpy 98.8929889298893
portage 98.14814814814815
pygame 98.21428571428571
pyobjc 98.5200845665962
quodlibet 97.62845849802372
sage 83.88429752066116
trac 98.83720930232558
twisted 99.3170731707317
veusz 100.0
VisTrails 77.94117647058823
wxPython 99.74489795918367
Zope 98.98534385569334
