biopython 57.32217573221757
buildbot 68.26347305389221
calibre 65.64774381368268
cherrypy 74.75728155339806
django 88.74425727411945
emesene 82.89855072463769
EventGhost 75.59322033898304
exaile 77.43362831858407
gramps 84.92159227985525
gtg 75.71428571428571
ipython 55.670103092783506
mailman 82.16783216783217
matplotlib 76.02427921092564
miro 79.85865724381625
networkx 56.16438356164384
numpy 68.59903381642512
pip 62.5
portage 100.0
pygame 86.1003861003861
pyobjc 73.54024197790636
pyramid 94.23076923076923
Pyro4 58.8235294117647
quodlibet 82.04081632653062
sabnzbd 55.319148936170215
sage 33.333333333333336
scikit-image 75.34246575342466
sympy 69.7495183044316
tg2 83.58208955223881
tornado 71.7948717948718
trac 73.12775330396475
tryton 67.85714285714286
twisted 64.15841584158416
veusz 65.47619047619048
VisTrails 58.41121495327103
wxPython 68.01909307875896
Zope 69.70074812967582
