astropy 93.27731092436974
biopython 60.83150984682713
buildbot 79.35034802784223
calibre 80.45540796963947
cherrypy 98.1981981981982
django 92.70664505672609
emesene 84.73118279569893
EventGhost 73.17073170731707
exaile 75.90361445783132
globaleaks 100.0
gramps 84.84848484848484
gtg 75.26881720430107
ipython 67.14285714285714
kivy 80.09950248756219
mailman 86.60436137071652
matplotlib 95.4177897574124
miro 76.79425837320574
networkx 96.63608562691131
neutron 82.78145695364239
nova 89.65517241379311
numpy 74.07407407407408
Pillow 34.343434343434346
pip 100.0
portage 100.0
pygame 89.60573476702508
pyobjc 91.43454038997214
pyramid 99.61977186311788
Pyro4 100.0
quodlibet 82.15613382899629
sabnzbd 52.525252525252526
sage 60.68702290076336
scikit-image 87.85714285714286
scikit-learn 64.07035175879398
sympy 83.71777476255089
tg2 81.57894736842105
tornado 61.8421052631579
trac 70.7112970711297
tryton 71.96261682242991
twisted 63.81514257620452
veusz 62.4
VisTrails 61.887694145758665
web2py 63.799283154121866
wxPython 67.51152073732719
Zope 69.5219123505976
