astropy 100.0
biopython 100.0
buildbot 100.0
calibre 87.81021897810218
cherrypy 100.0
cinder 100.0
django 100.0
emesene 89.23076923076923
EventGhost 84.02154398563734
exaile 99.23954372623574
globaleaks 98.41269841269842
gramps 100.0
gtg 100.0
heat 100.0
ipython 100.0
kivy 100.0
magnum 100.0
mailman 93.29446064139941
manila 100.0
matplotlib 100.0
miro 76.6355140186916
networkx 100.0
neutron 100.0
nova 100.0
numpy 99.74811083123426
pathomx 93.4640522875817
Pillow 100.0
pip 100.0
portage 100.0
pygame 91.01123595505618
pyobjc 99.76516634050881
pyramid 99.78354978354979
Pyro4 100.0
python-api 100.0
quodlibet 98.74213836477988
sabnzbd 72.09302325581395
sage 99.95503597122303
scikit-image 100.0
scikit-learn 99.55882352941177
sympy 100.0
tg2 100.0
tornado 95.08196721311475
trac 92.94478527607362
tryton 88.4297520661157
twisted 98.92280071813285
veusz 100.0
VisTrails 70.07007007007007
vpython-wx 84.95145631067962
web2py 92.57425742574257
wxPython 72.39101717305152
Zope 100.0
