astropy 28.956228956228955
biopython 95.28301886792453
buildbot 78.41105354058722
calibre 53.47222222222222
cherrypy 98.24561403508773
cinder 86.95652173913044
django 63.71951219512195
emesene 90.04739336492891
EventGhost 83.23170731707317
exaile 83.92857142857143
globaleaks 69.49152542372882
gramps 30.438931297709924
gtg 88.17204301075269
heat 52.46636771300449
ipython 65.34181240063593
kivy 75.08771929824562
mailman 50.43731778425656
matplotlib 94.9238578680203
miro 85.71428571428571
networkx 93.14285714285714
neutron 68.50828729281768
nova 84.33734939759036
numpy 99.08883826879271
Pillow 100.0
pip 96.34146341463415
portage 70.81218274111676
pygame 98.56115107913669
pyobjc 93.75821287779237
pyramid 64.7940074906367
Pyro4 77.14285714285714
quodlibet 93.09210526315789
sabnzbd 96.0
sage 0
scikit-image 70.95435684647303
scikit-learn 62.22707423580786
sympy 84.87858719646799
tg2 77.57009345794393
tornado 58.69565217391305
trac 68.48249027237354
tryton 72.97297297297297
twisted 92.39543726235742
veusz 96.875
VisTrails 82.83062645011601
vpython-wx 71.42857142857143
web2py 88.85714285714286
wxPython 98.96551724137932
Zope 98.2646420824295
