astropy 99.62192816635161
biopython 99.12126537785589
buildbot 72.8512960436562
calibre 72.45854361932228
cherrypy 95.65217391304348
cinder 98.2905982905983
django 100.0
emesene 89.3491124260355
EventGhost 65.54878048780488
exaile 73.72013651877133
globaleaks 48.69565217391305
gramps 98.38274932614556
gtg 100.0
heat 89.47368421052632
ipython 76.65816326530613
kivy 97.35449735449735
magnum 96.85039370078741
mailman 92.71137026239067
manila 97.45042492917847
matplotlib 98.9090909090909
miro 53.504672897196265
networkx 98.73737373737374
neutron 98.27420901246404
nova 99.34640522875817
numpy 99.72144846796657
pathomx 90.34482758620689
Pillow 99.57446808510639
pip 99.03846153846153
portage 100.0
pygame 89.96415770609319
pyobjc 97.46397694524495
pyramid 98.42931937172774
Pyro4 99.32432432432432
python-api 100.0
quodlibet 74.33035714285714
sabnzbd 61.06194690265487
sage 84.37676254935138
scikit-image 99.24050632911393
scikit-learn 97.2027972027972
sympy 99.73913043478261
tg2 100.0
tornado 88.23529411764706
trac 75.0
tryton 86.5546218487395
twisted 69.74169741697418
veusz 92.41379310344827
VisTrails 68.44863731656184
vpython-wx 84.95145631067962
web2py 70.29702970297029
wxPython 66.70493685419059
Zope 67.39606126914661
