biopython 94.3859649122807
buildbot 98.49624060150376
calibre 78.79799666110183
cherrypy 100.0
django 99.89722507708119
emesene 100.0
EventGhost 87.890625
exaile 100.0
gramps 98.63387978142076
gtg 100.0
ipython 99.69135802469135
mailman 84.33333333333333
matplotlib 99.58677685950413
miro 100.0
networkx 98.6842105263158
numpy 98.88888888888889
pip 100.0
portage 100.0
pygame 96.91358024691358
pyobjc 96.72597864768683
pyramid 100.0
quodlibet 100.0
sabnzbd 95.0
sage 0
sympy 100.0
tg2 100.0
trac 99.52153110047847
tryton 100.0
twisted 99.42583732057416
veusz 100.0
VisTrails 86.02150537634408
wxPython 99.77603583426652
Zope 99.65870307167235
