astropy 96.78217821782178
biopython 99.81785063752277
buildbot 86.54708520179372
calibre 84.28792569659443
cherrypy 97.41379310344827
cinder 99.04761904761905
django 100.0
emesene 89.23076923076923
EventGhost 71.34146341463415
exaile 77.00348432055749
globaleaks 62.0253164556962
gramps 99.09338168631007
gtg 80.0
heat 97.94721407624634
ipython 98.30747531734838
kivy 99.70414201183432
mailman 93.29446064139941
manila 88.04780876494024
matplotlib 99.50248756218906
miro 76.6355140186916
networkx 96.54255319148936
neutron 99.32584269662921
nova 99.35897435897436
numpy 99.72527472527473
pathomx 62.19512195121951
Pillow 100.0
pip 100.0
portage 100.0
pygame 90.35714285714286
pyobjc 96.8905472636816
pyramid 99.73753280839895
Pyro4 93.75
python-api 100.0
quodlibet 87.77173913043478
sabnzbd 67.56756756756756
sage 62.60815822002472
scikit-image 97.85932721712538
scikit-learn 97.74436090225564
sympy 99.61427193828351
tg2 100.0
tornado 91.75257731958763
trac 69.28838951310861
tryton 89.25619834710744
twisted 71.88983855650523
veusz 100.0
VisTrails 68.68131868131869
vpython-wx 85.4368932038835
web2py 69.9438202247191
wxPython 67.50861079219288
Zope 71.36659436008676
