biopython 55.78947368421053
buildbot 67.66917293233082
calibre 62.93823038397329
cherrypy 57.608695652173914
django 86.33093525179856
emesene 64.70588235294117
EventGhost 75.78125
exaile 74.4186046511628
gramps 84.97267759562841
gtg 72.72727272727273
ipython 52.46913580246913
mailman 70.33333333333333
matplotlib 73.55371900826447
miro 74.54545454545455
networkx 45.39473684210526
numpy 57.22222222222222
pip 40.0
portage 68.91891891891892
pygame 54.93827160493827
pyobjc 61.56583629893238
pyramid 90.78947368421052
quodlibet 79.16666666666667
sabnzbd 65.0
sage 0
sympy 72.42990654205607
tg2 80.0
trac 71.77033492822966
tryton 68.51851851851852
twisted 64.01913875598086
veusz 63.38028169014085
VisTrails 62.54480286738351
wxPython 73.12430011198208
Zope 69.05574516496019
